id,coords
6012,46.568230:24.547859 46.568413:24.548433 46.568576:24.549085
6013,46.568576:24.549085 46.568443:24.549366 46.568295:24.549621
6014,46.568576:24.549085 46.568967:24.548692 46.569331:24.548175
6015,46.568295:24.549621 46.568457:24.550241 46.568454:24.551029
6016,46.568295:24.549621 46.568913:24.549667 46.569492:24.549595
6017,46.568454:24.551029 46.568659:24.552016 46.568785:24.552985
6018,46.568454:24.551029 46.568788:24.551255 46.568963:24.551689
6019,46.568785:24.552985 46.568223:24.553490 46.567641:24.554207
6020,46.568785:24.552985 46.569032:24.552480 46.569243:24.551709
6021,46.567641:24.554207 46.568118:24.554776 46.568848:24.555675
6022,46.567641:24.554207 46.568404:24.554479 46.569210:24.554727
6023,46.568848:24.555675 46.568567:24.555935 46.568227:24.556143
6024,46.568848:24.555675 46.569104:24.555098 46.569421:24.554632
6025,46.568227:24.556143 46.568403:24.557158 46.568723:24.558273
6026,46.568723:24.558273 46.568570:24.558348 46.568410:24.558622
6027,46.568723:24.558273 46.569178:24.558071 46.569598:24.557920
6028,46.568410:24.558622 46.568171:24.559555 46.567865:24.560552
6029,46.568410:24.558622 46.568931:24.559034 46.569390:24.559344
6030,46.567865:24.560552 46.568112:24.561083 46.568106:24.561440
6031,46.567865:24.560552 46.568824:24.560658 46.569988:24.560650
6032,46.568106:24.561440 46.568262:24.562505 46.568543:24.563506
6033,46.568543:24.563506 46.568219:24.563785 46.567681:24.564053
6034,46.568543:24.563506 46.569068:24.563605 46.569611:24.563736
6035,46.567681:24.564053 46.568278:24.564787 46.568836:24.565633
6036,46.567681:24.564053 46.568751:24.564036 46.569681:24.563792
6037,46.568836:24.565633 46.568657:24.566490 46.568272:24.567238
6038,46.568836:24.565633 46.569151:24.565939 46.569521:24.566227
6039,46.568272:24.567238 46.568173:24.567465 46.567999:24.567722
6040,46.568272:24.567238 46.568799:24.567196 46.569239:24.567175
6041,46.567999:24.567722 46.568157:24.569011 46.568397:24.570254
6042,46.568397:24.570254 46.568631:24.570476 46.568739:24.570867
6043,46.568397:24.570254 46.568758:24.569574 46.568910:24.568793
6044,46.568739:24.570867 46.568740:24.571367 46.568737:24.571993
6045,46.568739:24.570867 46.569107:24.570973 46.569587:24.571181
6046,46.568737:24.571993 46.568249:24.572453 46.567985:24.572740
6047,46.568737:24.571993 46.569045:24.572158 46.569336:24.572165
6048,46.567985:24.572740 46.568118:24.574027 46.568483:24.575179
6049,46.567985:24.572740 46.568625:24.573331 46.569317:24.574009
6050,46.568483:24.575179 46.568553:24.575507 46.568518:24.576070
6051,46.568483:24.575179 46.568475:24.575028 46.568695:24.574895
6052,46.568518:24.576070 46.568330:24.577016 46.568252:24.577872
6053,46.568518:24.576070 46.568846:24.576124 46.569017:24.575787
6054,46.568252:24.577872 46.568270:24.577999 46.568374:24.578061
6055,46.568252:24.577872 46.568557:24.577318 46.568929:24.576989
6056,46.568374:24.578061 46.568529:24.578898 46.568861:24.579714
6057,46.568374:24.578061 46.568919:24.578326 46.569449:24.578707
6058,46.568861:24.579714 46.568687:24.580536 46.568524:24.581306
6059,46.568524:24.581306 46.568567:24.581988 46.568752:24.582718
6060,46.568524:24.581306 46.569147:24.581407 46.569577:24.581461
6061,46.568752:24.582718 46.568871:24.583452 46.568811:24.584006
6062,46.568752:24.582718 46.569141:24.582947 46.569546:24.583258
6063,46.568811:24.584006 46.568462:24.584634 46.568232:24.584994
6064,46.568811:24.584006 46.569164:24.584001 46.569505:24.583979
6065,46.568232:24.584994 46.568429:24.585545 46.568614:24.586156
6066,46.568232:24.584994 46.568752:24.585122 46.569419:24.585219
6067,46.568614:24.586156 46.568655:24.586886 46.568709:24.587721
6068,46.568614:24.586156 46.569118:24.586733 46.569438:24.586963
6069,46.568709:24.587721 46.568448:24.588242 46.568071:24.588746
6070,46.568709:24.587721 46.569091:24.587704 46.569464:24.587856
6071,46.568071:24.588746 46.568174:24.590049 46.568340:24.591215
6072,46.568340:24.591215 46.568433:24.591503 46.568655:24.591748
6073,46.568340:24.591215 46.568788:24.591024 46.569295:24.590851
6074,46.568655:24.591748 46.568384:24.592835 46.568079:24.593884
6075,46.568655:24.591748 46.568974:24.591811 46.569260:24.592046
6076,46.568079:24.593884 46.568116:24.594140 46.568294:24.594347
6077,46.568294:24.594347 46.568149:24.595297 46.568244:24.596240
6078,46.568294:24.594347 46.568838:24.593963 46.569428:24.593825
6079,46.568244:24.596240 46.568410:24.596593 46.568451:24.596755
6080,46.568244:24.596240 46.568946:24.595868 46.569713:24.595658
6081,46.568451:24.596755 46.568405:24.597287 46.568454:24.597821
6082,46.568451:24.596755 46.569159:24.596769 46.569771:24.596666
6083,46.568454:24.597821 46.568258:24.598640 46.568028:24.599494
6084,46.568454:24.597821 46.569011:24.598475 46.569637:24.599062
6085,46.568028:24.599494 46.567741:24.600368 46.567401:24.601388
6086,46.567401:24.601388 46.568343:24.601476 46.569073:24.601684
6087,46.567401:24.601388 46.568338:24.601109 46.569008:24.600866
6088,46.569073:24.601684 46.568725:24.602336 46.568341:24.602783
6089,46.568341:24.602783 46.568394:24.603868 46.568449:24.604876
6090,46.568341:24.602783 46.568660:24.602890 46.569072:24.603023
6091,46.568449:24.604876 46.568463:24.605137 46.568644:24.605499
6092,46.568449:24.604876 46.568832:24.604668 46.569121:24.604330
6093,46.568644:24.605499 46.568360:24.606195 46.568183:24.607106
6094,46.568644:24.605499 46.569002:24.605904 46.569362:24.606205
6095,46.568183:24.607106 46.568361:24.608314 46.568305:24.609703
6096,46.568305:24.609703 46.568251:24.609818 46.568321:24.609982
6097,46.568305:24.609703 46.569072:24.608892 46.569959:24.607962
6098,46.569283:24.520351 46.569817:24.521176 46.570339:24.521817
6099,46.569283:24.520351 46.569991:24.520375 46.570678:24.520366
6100,46.570339:24.521817 46.570163:24.521814 46.569984:24.522135
6101,46.570339:24.521817 46.570461:24.521921 46.570739:24.522154
6102,46.569984:24.522135 46.569881:24.523213 46.569821:24.523926
6103,46.569984:24.522135 46.570397:24.521949 46.570804:24.521837
6104,46.569821:24.523926 46.569949:24.524838 46.569888:24.525684
6105,46.569821:24.523926 46.569936:24.524361 46.569922:24.524628
6106,46.569888:24.525684 46.569655:24.525755 46.569683:24.525782
6107,46.569888:24.525684 46.570316:24.525804 46.570496:24.525804
6108,46.569683:24.525782 46.569679:24.526598 46.569504:24.527606
6109,46.569683:24.525782 46.569979:24.525893 46.570407:24.526231
6110,46.569504:24.527606 46.569556:24.528307 46.569612:24.529147
6111,46.569504:24.527606 46.569906:24.527620 46.570407:24.527966
6112,46.569612:24.529147 46.569733:24.529334 46.569818:24.529727
6113,46.569612:24.529147 46.570005:24.528856 46.570590:24.528855
6114,46.569818:24.529727 46.569436:24.530562 46.569203:24.531706
6115,46.569203:24.531706 46.569361:24.532227 46.569568:24.532865
6116,46.569203:24.531706 46.569779:24.531435 46.570208:24.531245
6117,46.569568:24.532865 46.569510:24.533627 46.569448:24.534373
6118,46.569568:24.532865 46.569651:24.532903 46.569848:24.532907
6119,46.569448:24.534373 46.569677:24.535010 46.569818:24.535602
6120,46.569448:24.534373 46.570005:24.534185 46.570529:24.534039
6121,46.569818:24.535602 46.570181:24.535688 46.570317:24.535593
6122,46.569541:24.536154 46.569054:24.536812 46.568557:24.537615
6123,46.569541:24.536154 46.570099:24.536852 46.570536:24.537210
6124,46.568557:24.537615 46.568939:24.538078 46.569580:24.538548
6125,46.568557:24.537615 46.569759:24.538051 46.570813:24.538455
6126,46.569580:24.538548 46.569582:24.539776 46.569599:24.540827
6127,46.569580:24.538548 46.570273:24.538818 46.570912:24.539135
6128,46.569599:24.540827 46.569496:24.541473 46.569459:24.541852
6129,46.569599:24.540827 46.570162:24.540983 46.570735:24.541035
6130,46.569459:24.541852 46.569397:24.542904 46.569313:24.543845
6131,46.569459:24.541852 46.569721:24.541781 46.570165:24.541873
6132,46.569313:24.543845 46.569415:24.544339 46.569581:24.544771
6133,46.569313:24.543845 46.569997:24.543652 46.570679:24.543512
6134,46.569581:24.544771 46.569401:24.545465 46.569289:24.546181
6135,46.569581:24.544771 46.569847:24.544679 46.570091:24.544537
6136,46.569289:24.546181 46.569542:24.546741 46.569867:24.547383
6137,46.569289:24.546181 46.570264:24.546410 46.571053:24.546462
6138,46.569867:24.547383 46.569642:24.547792 46.569331:24.548175
6139,46.569867:24.547383 46.570223:24.547699 46.570554:24.547990
6140,46.569331:24.548175 46.569387:24.548916 46.569492:24.549595
6141,46.569492:24.549595 46.569163:24.550640 46.568963:24.551689
6142,46.569492:24.549595 46.570150:24.549880 46.570857:24.549851
6143,46.568963:24.551689 46.569172:24.551645 46.569243:24.551709
6144,46.568963:24.551689 46.569544:24.551571 46.570139:24.551565
6145,46.569243:24.551709 46.569291:24.553132 46.569210:24.554727
6146,46.569243:24.551709 46.570268:24.551618 46.571079:24.551481
6147,46.569210:24.554727 46.569379:24.554714 46.569421:24.554632
6148,46.569210:24.554727 46.569906:24.554089 46.570579:24.553358
6149,46.569421:24.554632 46.569218:24.555685 46.569078:24.556839
6150,46.569421:24.554632 46.569806:24.554583 46.570422:24.554590
6151,46.569078:24.556839 46.569273:24.557454 46.569598:24.557920
6152,46.569078:24.556839 46.570236:24.556728 46.571425:24.556219
6153,46.569598:24.557920 46.569410:24.558719 46.569390:24.559344
6154,46.569598:24.557920 46.570136:24.557755 46.570541:24.557512
6155,46.569390:24.559344 46.569808:24.559975 46.569988:24.560650
6156,46.569390:24.559344 46.569798:24.559117 46.570183:24.558928
6157,46.569988:24.560650 46.569676:24.560714 46.569401:24.561121
6158,46.569988:24.560650 46.570289:24.561094 46.570597:24.561214
6159,46.569401:24.561121 46.569567:24.562332 46.569611:24.563736
6160,46.569611:24.563736 46.569604:24.563864 46.569681:24.563792
6161,46.569611:24.563736 46.569845:24.563473 46.570157:24.563075
6162,46.569681:24.563792 46.569612:24.564969 46.569521:24.566227
6163,46.569681:24.563792 46.569977:24.563793 46.570374:24.563652
6164,46.569521:24.566227 46.569329:24.566739 46.569239:24.567175
6165,46.569521:24.566227 46.570708:24.565882 46.571815:24.565544
6166,46.569239:24.567175 46.569918:24.566862 46.570610:24.566621
6167,46.569874:24.568984 46.569446:24.568835 46.568910:24.568793
6168,46.568910:24.568793 46.569224:24.569940 46.569587:24.571181
6169,46.569587:24.571181 46.569366:24.571669 46.569336:24.572165
6170,46.569336:24.572165 46.569319:24.573185 46.569317:24.574009
6171,46.569336:24.572165 46.569661:24.572193 46.570101:24.572277
6172,46.569317:24.574009 46.569944:24.573830 46.570466:24.573676
6173,46.568695:24.574895 46.568912:24.575407 46.569017:24.575787
6174,46.568695:24.574895 46.569519:24.575052 46.570392:24.574800
6175,46.569017:24.575787 46.569063:24.576380 46.568929:24.576989
6176,46.569017:24.575787 46.569844:24.576196 46.570705:24.576517
6177,46.568929:24.576989 46.569637:24.577464 46.570287:24.577824
6178,46.569449:24.578707 46.569685:24.579387 46.570074:24.579902
6179,46.569449:24.578707 46.569880:24.578698 46.570184:24.578612
6180,46.570074:24.579902 46.570359:24.580036 46.570571:24.580065
6181,46.569577:24.581461 46.569483:24.582330 46.569546:24.583258
6182,46.569577:24.581461 46.569742:24.581128 46.569662:24.580870
6183,46.569546:24.583258 46.569516:24.583635 46.569505:24.583979
6184,46.569546:24.583258 46.570037:24.583106 46.570462:24.583020
6185,46.569505:24.583979 46.569441:24.584715 46.569419:24.585219
6186,46.569505:24.583979 46.569955:24.584343 46.570282:24.584585
6187,46.569419:24.585219 46.569473:24.586060 46.569438:24.586963
6188,46.569419:24.585219 46.569627:24.585412 46.569902:24.585252
6189,46.569438:24.586963 46.570143:24.586686 46.570712:24.586530
6190,46.569464:24.587856 46.569385:24.588479 46.569441:24.589466
6191,46.569464:24.587856 46.569989:24.588061 46.570617:24.588242
6192,46.569441:24.589466 46.569395:24.590233 46.569295:24.590851
6193,46.569441:24.589466 46.569767:24.589364 46.570247:24.589393
6194,46.569260:24.592046 46.569675:24.592647 46.570120:24.593146
6195,46.569260:24.592046 46.569491:24.591606 46.569725:24.591210
6196,46.570120:24.593146 46.569871:24.593503 46.569428:24.593825
6197,46.570120:24.593146 46.570206:24.592845 46.570230:24.592573
6198,46.569428:24.593825 46.569643:24.594717 46.569713:24.595658
6199,46.569428:24.593825 46.569988:24.593802 46.570675:24.593990
6200,46.569713:24.595658 46.569845:24.596268 46.569771:24.596666
6201,46.569713:24.595658 46.570576:24.595660 46.571383:24.595906
6202,46.569771:24.596666 46.569707:24.597800 46.569637:24.599062
6203,46.569771:24.596666 46.569930:24.596821 46.570074:24.596829
6204,46.569637:24.599062 46.569629:24.599190 46.569596:24.599420
6205,46.569637:24.599062 46.570341:24.598785 46.571054:24.598563
6206,46.569596:24.599420 46.569279:24.600205 46.569008:24.600866
6207,46.569596:24.599420 46.569760:24.599776 46.570173:24.600025
6208,46.569008:24.600866 46.569673:24.601341 46.570361:24.601854
6209,46.569685:24.602439 46.569954:24.602634 46.570335:24.602439
6210,46.569072:24.603023 46.569836:24.603206 46.570721:24.603281
6211,46.569121:24.604330 46.569326:24.605159 46.569362:24.606205
6212,46.569121:24.604330 46.569825:24.604804 46.570472:24.605298
6213,46.569362:24.606205 46.570043:24.606018 46.570698:24.606060
6214,46.570121:24.607478 46.570011:24.607708 46.569959:24.607962
6215,46.570121:24.607478 46.570505:24.607732 46.570679:24.608169
6216,46.569959:24.607962 46.569984:24.609152 46.569990:24.610354
6217,46.569959:24.607962 46.570487:24.608367 46.570848:24.608907
6218,46.569990:24.610354 46.570282:24.609788 46.570639:24.609305
6219,46.570678:24.520366 46.570637:24.521276 46.570739:24.522154
6220,46.570678:24.520366 46.571086:24.520234 46.571640:24.519783
6221,46.570739:24.522154 46.570890:24.521931 46.570804:24.521837
6222,46.570739:24.522154 46.571308:24.521654 46.571846:24.521035
6223,46.570804:24.521837 46.570316:24.523149 46.569922:24.524628
6224,46.570804:24.521837 46.571269:24.522041 46.571748:24.522141
6225,46.569922:24.524628 46.571000:24.524222 46.571903:24.523589
6226,46.570496:24.525804 46.570463:24.526134 46.570407:24.526231
6227,46.570496:24.525804 46.571041:24.525724 46.571583:24.525474
6228,46.570407:24.526231 46.570920:24.526356 46.571481:24.526525
6229,46.570407:24.527966 46.571197:24.528236 46.571960:24.528613
6230,46.570590:24.528855 46.570742:24.529789 46.570711:24.530709
6231,46.570711:24.530709 46.570447:24.530954 46.570208:24.531245
6232,46.570711:24.530709 46.571247:24.530841 46.571827:24.530853
6233,46.570208:24.531245 46.570006:24.532056 46.569848:24.532907
6234,46.570208:24.531245 46.570806:24.531426 46.571429:24.531781
6235,46.569848:24.532907 46.570117:24.533548 46.570529:24.534039
6236,46.569848:24.532907 46.570594:24.533606 46.571527:24.534056
6237,46.570317:24.535593 46.570707:24.535273 46.571056:24.535085
6238,46.570536:24.537210 46.570639:24.537800 46.570813:24.538455
6239,46.570536:24.537210 46.571240:24.536990 46.572044:24.536783
6240,46.570912:24.539135 46.571204:24.539531 46.571726:24.539852
6241,46.570735:24.541035 46.570438:24.541415 46.570165:24.541873
6242,46.570735:24.541035 46.571311:24.541106 46.571867:24.541279
6243,46.570165:24.541873 46.570402:24.542633 46.570679:24.543512
6244,46.570679:24.543512 46.570477:24.543999 46.570091:24.544537
6245,46.570679:24.543512 46.571136:24.543296 46.571404:24.543525
6246,46.570091:24.544537 46.570607:24.545437 46.571053:24.546462
6247,46.570091:24.544537 46.570870:24.544264 46.571507:24.544235
6248,46.571053:24.546462 46.570761:24.547171 46.570554:24.547990
6249,46.571053:24.546462 46.571229:24.546694 46.571353:24.546881
6250,46.570554:24.547990 46.570433:24.548434 46.570212:24.548620
6251,46.570554:24.547990 46.571500:24.547521 46.572327:24.547011
6252,46.570212:24.548620 46.570614:24.549208 46.570857:24.549851
6253,46.570212:24.548620 46.570873:24.548658 46.571725:24.548680
6254,46.570857:24.549851 46.570513:24.550725 46.570139:24.551565
6255,46.570857:24.549851 46.570974:24.550204 46.571301:24.550317
6256,46.570139:24.551565 46.570608:24.551607 46.571079:24.551481
6257,46.571079:24.551481 46.570762:24.552455 46.570579:24.553358
6258,46.571079:24.551481 46.571504:24.551997 46.571751:24.552471
6259,46.570579:24.553358 46.570648:24.553882 46.570422:24.554590
6260,46.570579:24.553358 46.570756:24.553611 46.570678:24.553867
6261,46.570422:24.554590 46.570991:24.555339 46.571425:24.556219
6262,46.570422:24.554590 46.571074:24.554532 46.571887:24.554900
6263,46.571425:24.556219 46.571093:24.556790 46.570541:24.557512
6264,46.571425:24.556219 46.571518:24.556527 46.571899:24.556825
6265,46.570541:24.557512 46.570645:24.557429 46.570983:24.557739
6266,46.570183:24.558928 46.570371:24.560070 46.570597:24.561214
6267,46.570183:24.558928 46.571095:24.559233 46.571704:24.559466
6268,46.570597:24.561214 46.570587:24.561855 46.570625:24.562435
6269,46.570597:24.561214 46.571151:24.560935 46.571647:24.560428
6270,46.570625:24.562435 46.571002:24.561903 46.571473:24.561610
6271,46.570157:24.563075 46.570932:24.562718 46.571594:24.562571
6272,46.570374:24.563652 46.571085:24.564663 46.571815:24.565544
6273,46.570374:24.563652 46.571071:24.563975 46.571815:24.564203
6274,46.571815:24.565544 46.571296:24.566126 46.570610:24.566621
6275,46.571815:24.565544 46.571773:24.565497 46.571774:24.565427
6276,46.570610:24.566621 46.570403:24.567148 46.570326:24.567801
6277,46.570326:24.567801 46.570744:24.568578 46.570880:24.569386
6278,46.570880:24.569386 46.570654:24.570106 46.570475:24.570950
6279,46.570475:24.570950 46.570185:24.571668 46.570101:24.572277
6280,46.570101:24.572277 46.570274:24.572954 46.570466:24.573676
6281,46.570101:24.572277 46.570613:24.572161 46.571160:24.572118
6282,46.570466:24.573676 46.571277:24.573787 46.571970:24.573821
6283,46.570392:24.574800 46.570551:24.575635 46.570705:24.576517
6284,46.570392:24.574800 46.570951:24.574853 46.571299:24.574916
6285,46.570705:24.576517 46.570439:24.577190 46.570287:24.577824
6286,46.570705:24.576517 46.571265:24.575990 46.571853:24.575483
6287,46.570287:24.577824 46.570166:24.578128 46.570184:24.578612
6288,46.570287:24.577824 46.571039:24.577705 46.571714:24.577538
6289,46.570184:24.578612 46.570412:24.579487 46.570571:24.580065
6290,46.570184:24.578612 46.571005:24.578760 46.571852:24.578809
6291,46.570571:24.580065 46.570111:24.580452 46.569662:24.580870
6292,46.570571:24.580065 46.570791:24.579484 46.570992:24.579105
6293,46.569662:24.580870 46.570024:24.582045 46.570462:24.583020
6294,46.569662:24.580870 46.570987:24.580960 46.572280:24.581129
6295,46.570462:24.583020 46.570381:24.583615 46.570282:24.584585
6296,46.570462:24.583020 46.571189:24.583053 46.572033:24.583170
6297,46.570282:24.584585 46.570970:24.583886 46.571623:24.583405
6298,46.569902:24.585252 46.570328:24.585796 46.570712:24.586530
6299,46.569902:24.585252 46.570954:24.585237 46.572066:24.585201
6300,46.570712:24.586530 46.571212:24.586554 46.571773:24.586734
6301,46.570617:24.588242 46.570536:24.588747 46.570247:24.589393
6302,46.570617:24.588242 46.571297:24.588324 46.571923:24.588276
6303,46.570247:24.589393 46.570612:24.588903 46.571102:24.588505
6304,46.570893:24.590331 46.570340:24.590849 46.569725:24.591210
6305,46.570893:24.590331 46.571270:24.590366 46.571642:24.590439
6306,46.569725:24.591210 46.570034:24.592022 46.570230:24.592573
6307,46.569725:24.591210 46.570747:24.591376 46.571862:24.591679
6308,46.570230:24.592573 46.570889:24.593250 46.571531:24.593943
6309,46.570675:24.593990 46.571039:24.595031 46.571383:24.595906
6310,46.570675:24.593990 46.571393:24.594463 46.572068:24.594862
6311,46.571383:24.595906 46.570813:24.596511 46.570074:24.596829
6312,46.571383:24.595906 46.571672:24.595584 46.571952:24.595303
6313,46.570074:24.596829 46.570593:24.597652 46.571054:24.598563
6314,46.570074:24.596829 46.570826:24.596843 46.571564:24.596926
6315,46.571054:24.598563 46.570629:24.599255 46.570173:24.600025
6316,46.571054:24.598563 46.571157:24.598170 46.571215:24.597875
6317,46.570173:24.600025 46.570125:24.600943 46.570361:24.601854
6318,46.570173:24.600025 46.570956:24.599460 46.571649:24.599027
6319,46.570361:24.601854 46.570475:24.601995 46.570335:24.602439
6320,46.570335:24.602439 46.570929:24.602161 46.571512:24.602024
6321,46.570721:24.603281 46.571200:24.603332 46.571802:24.603691
6322,46.570472:24.605298 46.571079:24.604628 46.571720:24.604241
6323,46.570698:24.606060 46.570703:24.607151 46.570679:24.608169
6324,46.570679:24.608169 46.570659:24.608489 46.570848:24.608907
6325,46.570679:24.608169 46.571069:24.607602 46.571368:24.607229
6326,46.570848:24.608907 46.570582:24.609236 46.570639:24.609305
6327,46.570848:24.608907 46.570796:24.608749 46.570962:24.608342
6328,46.570639:24.609305 46.570988:24.609691 46.571340:24.610353
6329,46.571640:24.519783 46.571715:24.520415 46.571846:24.521035
6330,46.571640:24.519783 46.571754:24.519743 46.571747:24.519379
6331,46.571846:24.521035 46.571737:24.521551 46.571748:24.522141
6332,46.571846:24.521035 46.572177:24.521019 46.572518:24.521087
6333,46.571748:24.522141 46.571854:24.522736 46.571903:24.523589
6334,46.571903:24.523589 46.571773:24.524631 46.571583:24.525474
6335,46.571903:24.523589 46.572134:24.523714 46.572116:24.524032
6336,46.571583:24.525474 46.571619:24.525879 46.571481:24.526525
6337,46.571481:24.526525 46.571750:24.527521 46.571960:24.528613
6338,46.571481:24.526525 46.571975:24.526727 46.572476:24.527081
6339,46.571960:24.528613 46.571391:24.528772 46.570969:24.528729
6340,46.571960:24.528613 46.572305:24.528065 46.572830:24.527370
6341,46.570969:24.528729 46.571415:24.529728 46.571827:24.530853
6342,46.571827:24.530853 46.571759:24.531448 46.571429:24.531781
6343,46.571827:24.530853 46.572207:24.530857 46.572645:24.530972
6344,46.571429:24.531781 46.571899:24.531634 46.572417:24.531674
6345,46.571527:24.534056 46.571428:24.533923 46.571524:24.533819
6346,46.571527:24.534056 46.572093:24.533230 46.572700:24.532516
6347,46.571524:24.533819 46.571246:24.534421 46.571056:24.535085
6348,46.571524:24.533819 46.571868:24.534399 46.572496:24.534619
6349,46.571056:24.535085 46.571645:24.536029 46.572044:24.536783
6350,46.571056:24.535085 46.572023:24.534868 46.573053:24.534823
6351,46.572044:24.536783 46.572090:24.537684 46.572267:24.538545
6352,46.572044:24.536783 46.572597:24.536793 46.572906:24.536828
6353,46.572267:24.538545 46.572046:24.539279 46.571726:24.539852
6354,46.572267:24.538545 46.572670:24.538660 46.573107:24.538536
6355,46.571726:24.539852 46.572573:24.539824 46.573342:24.539702
6356,46.571867:24.541279 46.571567:24.541644 46.571256:24.541926
6357,46.571867:24.541279 46.572110:24.540901 46.572524:24.540502
6358,46.571256:24.541926 46.571287:24.542581 46.571404:24.543525
6359,46.571256:24.541926 46.571654:24.541982 46.572166:24.542419
6360,46.571404:24.543525 46.571447:24.543865 46.571507:24.544235
6361,46.571507:24.544235 46.571487:24.545609 46.571353:24.546881
6362,46.571353:24.546881 46.571762:24.546945 46.572327:24.547011
6363,46.571353:24.546881 46.571889:24.546543 46.572521:24.545980
6364,46.572327:24.547011 46.572046:24.547958 46.571725:24.548680
6365,46.572327:24.547011 46.572534:24.547462 46.572716:24.547730
6366,46.571725:24.548680 46.571515:24.549451 46.571301:24.550317
6367,46.571725:24.548680 46.572494:24.548705 46.573152:24.548822
6368,46.571301:24.550317 46.571420:24.551290 46.571569:24.552046
6369,46.571301:24.550317 46.571537:24.549870 46.571948:24.549549
6370,46.571569:24.552046 46.571604:24.552375 46.571751:24.552471
6371,46.571569:24.552046 46.571754:24.551563 46.571923:24.550967
6372,46.571751:24.552471 46.571253:24.553229 46.570678:24.553867
6373,46.571751:24.552471 46.572099:24.552697 46.572246:24.552714
6374,46.570678:24.553867 46.571304:24.554329 46.571887:24.554900
6375,46.570678:24.553867 46.571666:24.553949 46.572585:24.554406
6376,46.571887:24.554900 46.571893:24.555828 46.571899:24.556825
6377,46.571887:24.554900 46.572339:24.554963 46.573034:24.555016
6378,46.571899:24.556825 46.571466:24.557294 46.570983:24.557739
6379,46.571899:24.556825 46.572485:24.556740 46.572988:24.556527
6380,46.571704:24.559466 46.571660:24.559928 46.571647:24.560428
6381,46.571704:24.559466 46.571944:24.559196 46.572264:24.559101
6382,46.571647:24.560428 46.571595:24.560967 46.571473:24.561610
6383,46.571647:24.560428 46.572435:24.560133 46.573193:24.560097
6384,46.571473:24.561610 46.571497:24.562144 46.571594:24.562571
6385,46.571473:24.561610 46.572078:24.561696 46.572736:24.561798
6386,46.571594:24.562571 46.571719:24.563395 46.571815:24.564203
6387,46.571594:24.562571 46.572019:24.562546 46.572517:24.562466
6388,46.571774:24.565427 46.572427:24.565637 46.573035:24.565762
6389,46.571735:24.567013 46.571902:24.567764 46.571901:24.568466
6390,46.571735:24.567013 46.572307:24.566578 46.572904:24.566432
6391,46.571901:24.568466 46.571852:24.568820 46.571916:24.569491
6392,46.571901:24.568466 46.572296:24.568373 46.572835:24.568324
6393,46.571916:24.569491 46.571709:24.570136 46.571574:24.570753
6394,46.571916:24.569491 46.572550:24.569260 46.573024:24.569247
6395,46.571574:24.570753 46.571359:24.571457 46.571160:24.572118
6396,46.571574:24.570753 46.572244:24.571177 46.572941:24.571475
6397,46.571160:24.572118 46.571576:24.573043 46.571970:24.573821
6398,46.571160:24.572118 46.572298:24.571906 46.573285:24.571764
6399,46.571970:24.573821 46.571568:24.574304 46.571299:24.574916
6400,46.571970:24.573821 46.572200:24.573194 46.572273:24.572832
6401,46.571299:24.574916 46.571554:24.575071 46.571853:24.575483
6402,46.571299:24.574916 46.572055:24.574871 46.572994:24.575045
6403,46.571853:24.575483 46.571692:24.576409 46.571714:24.577538
6404,46.571853:24.575483 46.572380:24.575484 46.572779:24.575705
6405,46.571714:24.577538 46.572415:24.577848 46.573095:24.578100
6406,46.571852:24.578809 46.572220:24.578847 46.572649:24.578643
6407,46.570992:24.579105 46.571642:24.580152 46.572280:24.581129
6408,46.570992:24.579105 46.572018:24.579639 46.573073:24.580224
6409,46.572280:24.581129 46.572653:24.581219 46.573126:24.581126
6410,46.572033:24.583170 46.571803:24.583168 46.571623:24.583405
6411,46.572033:24.583170 46.572352:24.582823 46.572779:24.582460
6412,46.571623:24.583405 46.571833:24.584234 46.572066:24.585201
6413,46.571623:24.583405 46.572000:24.583719 46.572464:24.583782
6414,46.572066:24.585201 46.571951:24.585942 46.571773:24.586734
6415,46.572066:24.585201 46.572364:24.585387 46.572563:24.585440
6416,46.571773:24.586734 46.571878:24.587419 46.571923:24.588276
6417,46.571773:24.586734 46.572188:24.586667 46.572556:24.586553
6418,46.571923:24.588276 46.571481:24.588439 46.571102:24.588505
6419,46.571923:24.588276 46.572211:24.587816 46.572382:24.587286
6420,46.571102:24.588505 46.571241:24.589564 46.571642:24.590439
6421,46.571102:24.588505 46.572137:24.588592 46.573155:24.588697
6422,46.571642:24.590439 46.571810:24.591214 46.571862:24.591679
6423,46.571642:24.590439 46.572459:24.590643 46.573289:24.590849
6424,46.571862:24.591679 46.571718:24.592724 46.571531:24.593943
6425,46.571862:24.591679 46.571843:24.591662 46.571870:24.591458
6426,46.571531:24.593943 46.571750:24.594397 46.572068:24.594862
6427,46.572068:24.594862 46.572384:24.594372 46.572600:24.594082
6428,46.571952:24.595303 46.571799:24.596069 46.571564:24.596926
6429,46.571952:24.595303 46.572467:24.595403 46.573095:24.595596
6430,46.571564:24.596926 46.571290:24.597480 46.571215:24.597875
6431,46.571564:24.596926 46.572356:24.596737 46.572994:24.596654
6432,46.571215:24.597875 46.571413:24.598448 46.571649:24.599027
6433,46.571215:24.597875 46.571781:24.598465 46.572423:24.598849
6434,46.571649:24.599027 46.572124:24.599229 46.572564:24.599081
6435,46.571781:24.601079 46.571572:24.601581 46.571512:24.602024
